ID_String,Text,News_Org,SA
1071921901814067201,@realDonaldTrump @POTUS @attorneygeneral Jeff Sessions did not “recollect” 47 times and that is a fact @PressSec so… https://t.co/bYSvNTll7S,,0
1071921900702576640,@EdKibirige @CNN I believe we’re on the same page.  We should always want our President or any Government leader to… https://t.co/SA4eOYWqUX,CNN,0
1071921883304476672,6/ @maddow @Lawrence @11thHour @NicolleDWallace @SRuhle @JoeNBC @AliVelshi @JoyAnnReid @KatyTurNBC @HardballChris… https://t.co/aR9tI99tVZ,,0
1071921882205548544,@realDonaldTrump @TheRickWilson @CNN Free publicity for @TheRickWilson. So thoughtful!,CNN,1
1071921881001967617,@J_star500 @BBCWorld @itn @Channel4News @SkyNews @CNN And yet @SkyNews on #skypapers report that there was violence… https://t.co/ZMnYhBPNIw,CNN,0
1071921869308088325,@DannyDayman @PizzaGateLibya @paulsperry_ @CNN And if you believe that then you are a fool.,CNN,0
1071921845807534080,@CNN @andersoncooper @KellyRipa Will Marc Lamont Hill be there?,CNN,0
1071921821077823488,@watspn1013 @BridgetKF30 @POTUS @CNN @MSNBC @ABC @nbc @CBS @donlemon This is fake,CNN,-1
1071921804007096321,@CNN @FareedZakaria There are many evil people out there.,CNN,-1
1071921802782244864,"@CNN @CNNOpinion This was the real jurassic world the fallen kingdom ending looks like.

https://t.co/V6nGwI5K2A",CNN,1
1071921801742204929,@CNN Is this Journalist an American citizen??? ???????,CNN,0
1071921759774011394,"@davidaxelrod @RahmEmanuel @CNN Trump was a thief, not a politician. He’s not legitimate in any sense of the word n… https://t.co/VzR4ARWUiQ",CNN,0
1071921755630002176,@ABC @CNN @CBSNews @NBCNews https://t.co/xt0ivR23rj,CNN,0
1071921738622033921,@davidaxelrod @RahmEmanuel @CNN Well if by “politician” you mean “agent of a foreign hostile power placed in the pr… https://t.co/v4VX66TFnQ,CNN,-1
1071921724554268673,"@soulwhisper2016 @CNN If they had their way,they'd hold us in slavery or as serfs,anything to make their decandant… https://t.co/FundVKrdi9",CNN,0
1071921705839419392,@davidaxelrod @RahmEmanuel @CNN No wonder Obama fired both of you.,CNN,0
1071921695261368321,Trudeau and Freeland should also be ashamed “President Donald Trump's suggestions that US arms sales with Saudi Ara… https://t.co/FXRU1cWbgE,,0
1071921692992135168,"@DannyDayman @wiseguy702 @paulsperry_ @CNN And people can argue that last point all day long, but to say he found n… https://t.co/FDl4Pt3Adf",CNN,-1
1071921691121631232,"@SURSDIK I think they got into @TuckerCarlson skin through a threat to his family🤔 In any case, since… https://t.co/HqJ9Jh7DqB",,0
1071921687535472642,"@GKSammy01 @CNN What about there jobs! I say to you, what about a child's safety? Anyone who goes around a school b… https://t.co/hSYdqc8GAa",CNN,0
1071921671299190784,@CNN So ridiculous. Who would take the time to back years in his tweets. Trouble makers that’s who.,CNN,-1
1071921665418784768,@PincusRob @Bradybuzz @Everytown @MomsDemand @CNNPolitics @FoxNews @MSNBC @cenkuygur @2AOUSA @gunpolicy @FLAGALine… https://t.co/kNjnDBd0UO,,0
1071921652496326656,"@golfmkvr36 @officaljaylee3 @CNN Raheem Sterling: *does anything*

Sun/DailyMail: “How dare he”

White guy: *does e… https://t.co/9GC9cneErh",CNN,0
1071921642589351936,@etiennenaude4 @CNN lmfao Black Lives First smh. you do not know what you're talking about sir.,CNN,1
1071921622645436416,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews He's compensating,FoxNews,0
1071921618358689792,"@Sits_Racha @shawneeinsd @bryantom @realDonaldTrump @POTUS @CNN I hope you like crow. 

CNN isn't quite the propaga… https://t.co/YkUTIOt37j",CNN,0
1071921574750625792,"✊🏻✊🏻@cnn @MSNBC @abcnews @NBCNews @CBSNews WHY are you silent🤷‍♀️
🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗🦗 https://t.co/zOjDw50uHW",,0
1071921566496251905,@LLESGMOMMA @hillarytoprison @FoxNews Here's what Obama and Hillary did. Any further questions? https://t.co/w2690T9eWR,FoxNews,0
1071921533717745665,"@CaliDeplorable @God_SpeedUSA @EmmanuelMacron @CNN Time to bring back, Vive Le Pen",CNN,0
1071921516206583808,"@LindseyGrahamSC @MariaBartiromo @FoxNews @SundayFutures Just stop!Things aren’t normal, your behavior is not norma… https://t.co/BBXXHBywfK",FoxNews,1
1071921510883958784,"@Nick_732 @AppleWithAFace @HuffPost @FoxNews he's an inveterate liar. he called The Guardian, CBC, Navy Times, and… https://t.co/oUOShZhgtY",FoxNews,0
1071921502839287814,@WSJPolitics @AP @Reuters @FoxNews https://t.co/lxfBCDMjcZ,FoxNews,0
1071921496312803328,@drharshvardhan @BJP4Delhi @ArvindKejriwal @BJP4India @cnnbrk @CNN @CNNnews18 I think BJP has no right to comment o… https://t.co/FN2yWVbKFG,CNN,-1
1071921494249197568,"'I can't breathe.' Jamal Khashoggi's last words disclosed in transcript, source says @CNN https://t.co/tFvYf9oiEG",CNN,0
1071921492181438464,@PizzaGateLibya @wiseguy702 @paulsperry_ @CNN It amazes me that people will speak on subjects they clearly know not… https://t.co/XtolEtSwH6,CNN,1
1071921478629756928,"@davidaxelrod @RahmEmanuel @CNN We are all children of immigrants, legal immigrants @RahmEmanuel  Thank God you won… https://t.co/SjyTYqmxuf",CNN,1
1071921468420907010,"@BridgetKF30 @SandraTXAS @POTUS @CNN @MSNBC @ABC @nbc @CBS @donlemon Good for him, congratulations",CNN,1
1071921463173758976,@DavidHarlan3 @CJSKeane @williamlegate @realDonaldTrump @FoxNews I forgot about that and fox going dark on Twitter!… https://t.co/DXJwGWADKV,FoxNews,-1
1071921445343764483,"@CNN Quoting Marco Rubio. Wow ! By the way , no cares what Marco Rubio thinks about anything. Republican or Democrat.",CNN,1
1071921444496572416,@realDonaldTrump @TheRickWilson @CNN Where have I heard that extraordinarily original and creative phrase before? O… https://t.co/XEDWUkOL4o,CNN,1
1071921443640885249,@PreetiSMenon @narendramodi @CNN @AlJazeera Don't be surprised if these guys sell off our nation if they get the ri… https://t.co/z2Z4zItIa4,CNN,1
1071921428281335808,"@CNN your story about what happened in Khashoggi's last moments was horriying and compelling, but it's been buried… https://t.co/Kv3W1okBAe",CNN,1
1071921421792804865,@brianstelter @FoxNews Screeching Harpie...,FoxNews,0
1071921417032228864,"There is a revolution happening in France, @Cnn https://t.co/MSirqMEGqv",,0
1071921390666858497,@realDonaldTrump @TheRickWilson @CNN Surely the guy who uses the same exact insult on two different people in one w… https://t.co/uU2jwOf8Eh,CNN,1
1071921376536223745,Coming up on @CNN w/ @RobbyMook &amp; @AnaCabrera in a few - talking 2020! https://t.co/tbJ6qbAn51,CNN,-1
1071921363470950401,@rebel_epoch @itsreallyalexb You should have seen the segment @CNN had on with the transcript. Very chilling &amp; gory as 💩💀🇸🇦,CNN,-1
1071921357078839298,"@CNN Trump has said and done a lot of things without evidence, yet here we are licking our self inflicted wounds wo… https://t.co/wmXeOqK9nZ",CNN,0
1071921336216281088,@FungeonMaster1 @notparticularl4 @CuckPro @Haunted2022 @iheartmindy @CNN https://t.co/v5hYizheBw,CNN,0
1071921317144879104,@ABC @NBCNews @CBS @CNN @MSNBC @washingtonpost @nytimes MSM this needs to be reported until the GOP stops attacking… https://t.co/ZaNG4GzJvx,CNN,0
1071921310886846464,"confronting a host of other troubles at home and abroad.”  

#GOP and #TRUMP are FINISHED!  #CorruptToTheBone… https://t.co/rNJYEcD2zb",,-1
1071921305744797696,@davidaxelrod @RahmEmanuel @CNN Or maybe it was a win within the margin or cheating- which we now know happened.,CNN,1
1071921293602152448,"#BREAKING on @OANN: A transcript of a recording obtained by @CNN captures Jamal Khashoggi's final moments:

His las… https://t.co/MylExK0ply",CNN,0
1071921270982352896,"@CNN @CNNOpinion Congratulations to them . 
👏👏👏👏👏👏👏👏👏",CNN,0
1071921246529576960,@CNNPolitics @CNN  no wonder people trying to plant bombs. Shame on them fake news reporters https://t.co/rjnR8TPKND,CNN,-1
1071921244403052551,@FungeonMaster1 @notparticularl4 @Nadia_p_clarke @CuckPro @iheartmindy @CNN The worst part is that this guy probably thinks he is funny,CNN,-1
1071921234152046593,@CNN Do I detect a semblance of a spine?,CNN,0
1071921225289490432,@RWPUSA @CNN Besides the corruption and greed what makes this worse is that he is Jewish (as am I) so the Prince is… https://t.co/XQv1ttQiXA,CNN,-1
1071921201356914689,Prob will never make @CNN @MSNBC or even @DRUDGE_REPORT game is now #rigged. https://t.co/dutr2IZw69,CNN,-1
1071921186697826306,"@HeatherNauert - degrees in Communications and Journalism, former host @FoxNews.

Perfect resume for UN Secretary.
(that was sarcasm)",FoxNews,1
1071921167072677888,"@EdKibirige @CNN Right, I believe we’re on the same page.  We don’t like bad behaving Presidents and shouldn’t look… https://t.co/Jy5lX1Chya",CNN,-1
1071921144381562881,"@CNN @andersoncooper @KellyRipa Good luck for the Event, i will watch #CNNHeroes, at 2 am in CET",CNN,1
1071921134327742465,"@CNN When are you gonna report on Adam Schiff paying off a 19 yr. old male with tax payer ""hush"" fund??????? We're waiting ...",CNN,1
1071921112974544897,@JamesAGagliano @GreggJarrett James - @GreggJarrett is a @POTUS lover and apologist. All he cares about is the perc… https://t.co/LElYican6d,,0
1071921092502192128,"@AppleWithAFace @paperbackwrit3r @HuffPost @FoxNews ""fight against hate"" by ignoring everything that doesn't fit yo… https://t.co/ys2LdZhXqp",FoxNews,-1
1071921087590604800,@pinkk9lover @Maggieb1B @POTUS @Acosta @CNN @donlemon @Q_101_X @ROCKONOHIO @BestBrownsFan @RNRKentucky @AppSame… https://t.co/pfAAbsbUiT,CNN,0
1071921079717781504,@brianstelter @FoxNews Another Fox News entertainer spreading propaganda for Trump! We should be able to file a cla… https://t.co/SiqPPLAzcu,FoxNews,1
1071921053126066176,@notparticularl4 @Nadia_p_clarke @CuckPro @Haunted2022 @iheartmindy @CNN https://t.co/5j89RgHf57,CNN,0
1071921047669276673,@TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Haha! Trump firing Comey began the process which… https://t.co/H4K5Y9hyHp,FoxNews,1
1071921040526315520,"On his head?😂😂😂😂

@CNN, before reading this👇, I'm going to give you the benefit of the doubt and assume that you kn… https://t.co/aBcJSWtCJd",CNN,0
1071921034071302146,@CNN Not sure Trump cares what Ready Kilowatt has to say.,CNN,-1
1071921032485842944,I’m sure @CNN will have a report about this any minute now. Because they’re not biased. Totally not bought and paid… https://t.co/dJUb5bE1el,CNN,1
1071921027733733376,@newsbusters @CNN @brianstelter Where is your proof. You have reduced yourself to a “ Gossip Tabloid “,CNN,0
1071921019877765120,"@CJSKeane @ruthMP20 @williamlegate @realDonaldTrump Whatever's happening, it started November 8th, when Rupert Murd… https://t.co/rRNGs2oGaF",,0
1071921014374719488,"@Goss30Goss @CNN .....what would you prefer, twenty four hours of pure anti tweetrFUHRER propoganda ala Fox or some… https://t.co/mfG5pVLGi9",CNN,1
1071920976726818816,@CNN Trump could not say excuse me after sneezing and some elected troll would cry for impeachment.  WHERE IS THE P… https://t.co/YNoO9ojSQT,CNN,-1
1071920949711097856,@charlesadler @FoxNews @realDonaldTrump Trump hate democrat activist media are losing and hating desperate. No Russ… https://t.co/KZhjICI0qM,FoxNews,-1
1071920947685339136,"Bob Bergland, former agriculture secretary, dies at 90 https://t.co/GJ0c1DboSq via @foxnews https://t.co/Qr9P4ykzb8",,0
1071920938353070082,@IsraelUSAforevr @oneofakindwork1 YES  🙋‍♂️   #FakeNewsMedia @ABC @CBSNews @CNN @NBCNews @MSNBC and @TheDemocrats… https://t.co/vW0uC6HBSX,CNN,0
1071920937728118785,@CNN If he would like a job after he really can’t take the job.,CNN,1
1071920935559725057,@eagle3300 @CNN @RickSantorum @RepKinzinger @jaketapper @AC360 @MSNBC @maddow @UniPolitica @mmfa It really is a Wit… https://t.co/nLyePkmZSO,CNN,1
1071920925141024768,Lemmon is literally everything that’s wrong with our country. He makes my stomach turn. @CNN https://t.co/wGtpyVOQgY,CNN,-1
1071920920183345152,@manstein_paul @jasonlaskodi @GreggJarrett @FoxNews Love those commercials. They always makes me 😂. Time to hit the… https://t.co/RojByaMnmn,FoxNews,1
1071920910335012864,@vampxu @mitchellvii Same thing happened in Germany after the nazi brainwashing. What we have to do as a country is… https://t.co/5YNcO0cN8j,,0
1071920895495757824,@LindseyGrahamSC @MariaBartiromo @FoxNews @SundayFutures Not Likely.,FoxNews,0
1071920894094831616,Four emerging STDs that you can't afford to ignore @CNN https://t.co/fAuwoT7RTY,CNN,0
1071920874511454208,"@Cognac4Paws @davidaxelrod @RahmEmanuel @CNN IDK, maybe you are correct. We should make sure all Dem candidates are… https://t.co/tsfdXVptSm",CNN,1
1071920843964456960,"Cool, cool, @CNN...now to corroborate the results, just need to taste test...so I made one. Hahaha!

(Sausage and P… https://t.co/JMh9oBjX71",CNN,1
1071920828676300800,@LuckeyJaramillo @RealJamesWoods @grussegott @CNN I notice you still haven't saidcwhat kind of nurse you are. Although that was my direct ?.,CNN,1
1071920825966555136,"@CNN I could care less about CNN Heroes. I don't wish any harm to come to CNN, but i don't like Anderson, Tapper, C… https://t.co/NoIeeeWvDH",CNN,-1
1071920807398371328,@CNN Go Ted!,CNN,0
1071920799446126592,Stop spreading lies @ottawasuncom tune into @FoxNews and get educated for your paper Canada is better than this… https://t.co/iW6gybj0zH,FoxNews,1
1071920796669526016,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Just on one side...,FoxNews,0
1071920792756195333,@CNN @CNNOpinion TRUMP DOES NOT EVEN KNOW HOW TO PLAY 'ANY' GAME?,CNN,-1
1071920792013803520,@cnn @msnbc @maddow @CNNPolitics @ABCPolitics @ABC @CBSNews @NBCNews @CBSTweet @CBS @nbc @cnnbrk @TamronMSNBC… https://t.co/haCLcHrssn,CNN,0
1071920774414393344,@TuckerCarlson @FoxNews state propaganda TV has paved the way for criminals to spout insanity as if crimes weren't… https://t.co/wDXc6czLFB,FoxNews,-1
1071920774305468417,@ItsMeCathi @FoxNews @realDonaldTrump LoL awe poor #Orangeshitgibbon,FoxNews,1
1071920771457519618,"@davidaxelrod @RahmEmanuel @CNN You can all go to hell, greedheads.
#USWarMachine https://t.co/NFqg8E0XZ5",CNN,0
1071920769624670208,@CNN Seems fair,CNN,1
1071920755410128898,@EastofMiddle @DesignationSix @cerrito321 @IngrahamAngle @Cabelas @BassProShops @FoxNews Gross.,FoxNews,0
1071920706017869824,@williamlegate @MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Hmm.. reminds me of… https://t.co/b27uPBBzmi,FoxNews,0
1071920703174172672,"@DannyDayman @wiseguy702 @paulsperry_ It sounds like they got their ""interpretations"" from .@CNN.",CNN,0
1071920694953459712,@_JojoSoDOPE @InqusitiveRumor @bored_as_hell4 @CynthiaKibwage @CNN It’s a deceptive headline: referring to her as a… https://t.co/9kgPAOLPyp,CNN,0
1071920686006824960,"Strange, I can find MANY awful videos of brutality at the #Paris protests without even trying, but between them,… https://t.co/0zlQbuT484",,-1
1071920685830860801,@phoenixman444 @CNN No. This is the horror of real life.,CNN,1
1071920667321225217,@MollyJongFast @TomFitton @JudicialWatch @realDonaldTrump @JudgeJeanine @FoxNews Definitely overcompensating for something. 🐛,FoxNews,0
1071920660316913664,"@TuckerCarlson Jesus, Tucker. It’s been @FoxNews all along. Didn’t you realize what you were doing?",FoxNews,0
1071920649537507328,@brooklynpaper @FoxNews @News12BK @bkreporter @bklyner @BklynEagle @brooklyn_news @Brooklyn_Events @nytimes… https://t.co/T08OtqOULl,FoxNews,0
1071920616398303233,@cnn @msnbc @maddow @CNNPolitics @ABCPolitics @ABC @CBSNews @NBCNews @CBSTweet @CBS @nbc @cnnbrk @TamronMSNBC… https://t.co/rTyH8KbEYh,CNN,0
1071920615500775425,@Coup52151423 @jasonlaskodi @GreggJarrett @FoxNews Mercy! 😉😎,FoxNews,0
1071920611486687232,"@VeganAndHeathen @vsena007 @CNN @MSNBC Hypocrite is a huge word, ARE YOU THAT PERFECT?? Before pointing the finger… https://t.co/QVtGvV5ImI",CNN,1
1071920604129968128,"Pure evil.  
NYT: Kushner offered advice to Saudi crown prince after journalist's death @CNN https://t.co/kOtAW33VUS",CNN,-1
1071920602439659554,HOLIDAY PARTIES: ..IN HIDING?! Things look so bleak for #DonJr that he decided to lay low in #Canada for a little… https://t.co/wE01BjMhuC,,-1
1071920571506679808,"@AndrewCMcCarthy @FoxNews @POTUS @foxandfriends #TRUMP v. #NYCSchools #SundayMorning #BREAKING &gt;&gt;&gt; #NYC ???

#POTUS… https://t.co/8XOsRCbC35",FoxNews,0
1071920569988382720,@DesignationSix @cerrito321 @IngrahamAngle @Cabelas @BassProShops @FoxNews Not a chance.,FoxNews,0
1071920556591714304,@watspn1013 @dmills3710 @POTUS @freedomcaucus @GenFlynn @ABC @CBSNews @NBCNews @FoxNews @FCC @AjitPaiFCC @BBC “Q”..… https://t.co/SR50j80uNN,FoxNews,0
1071920548089905154,#JusticeforUyghur @CNN @BBCWorld https://t.co/EiLUisMnr2,CNN,0
1071920545560707072,Why the @UN isn't involve in this? Why does it fall on @POTUS ? Is not his responsibility and neither is his boss J… https://t.co/5xHYlhX50I,,0
1071920538577186816,"@davidaxelrod @RahmEmanuel @CNN Better, how? Had better allies.",CNN,1
1071920498999730184,@mghent32 @mrmikeok_coyle @gypsyrose511 @AndrewCMcCarthy @FoxNews @POTUS @foxandfriends Awake p: you really have a… https://t.co/Eq5mTfIXfb,FoxNews,1
1071920493781934080,@LindseyGrahamSC @MariaBartiromo @FoxNews @SundayFutures Unless you want to speak about impeachment then I am not i… https://t.co/FCcIIcCsrp,FoxNews,0
1071920474358190080,"@AndrewCMcCarthy @FoxNews @POTUS @foxandfriends What difference does it make?
https://t.co/ds6Z5TpuhC",FoxNews,0
1071920473720672256,@CNN Come on! I swear it was too little sleep last week!!,CNN,-1
1071920453520769025,@CNN Kravitz and Danson? 🤦‍♂️,CNN,0
